Age,logZ/Zsol,margLike,Prob
0.002502512562814,-0.1105527638190955,-40811.28880648637,7.979877800902849e+61
0.002502512562814,-0.100502512562814,-40972.19749354505,7.915102271587401e+61
0.002502512562814,-0.0904522613065326,-41133.10618060371,7.851154250574109e+61
0.002502512562814,-0.0804020100502511,-41294.014867662394,7.788020886395371e+61
0.002502512562814,-0.0703517587939699,-41454.92355472106,7.725689549091405e+61
0.002502512562814,-0.0603015075376884,-41615.832241779746,7.664147826382033e+61
0.002502512562814,-0.050251256281407,-41776.74092883839,7.60338351988439e+61
0.002502512562814,-0.0402010050251255,-41937.649615897084,7.543384641392106e+61
0.002502512562814,-0.0301507537688441,-42098.55830295574,7.484139409194976e+61
0.002502512562814,-0.0201005025125626,-42259.46699001438,7.425636244463284e+61
0.002502512562814,-0.0100502512562814,-42420.375677073076,7.367863767678765e+61
0.002502512562814,0.0,-42581.28436413179,7.310810795117102e+61
0.0040050251256281,-2.0,-21542.669261267725,2.9608027437297776e+62
0.0040050251256281,-1.9899497487437183,-21573.64350666471,2.9342672914647323e+62
0.0040050251256281,-1.979899497487437,-21604.6177520617,2.907973878917155e+62
0.0040050251256281,-1.969849246231156,-21635.591997458672,2.881920419395857e+62
0.0040050251256281,-1.9597989949748744,-21666.566242855668,2.8561048403427886e+62
0.0040050251256281,-1.949748743718593,-21697.540488252645,2.8305250833296214e+62
0.0040050251256281,-1.9396984924623115,-21728.514733649656,2.805179104054757e+62
0.0040050251256281,-1.92964824120603,-21759.488979046608,2.780064872333715e+62
0.0040050251256281,-1.9195979899497488,-21790.463224443607,2.755180372091913e+62
0.0040050251256281,-1.9095477386934676,-21821.437469840566,2.7305236013493485e+62
0.0040050251256281,-1.899497487437186,-21852.411715237577,2.706092572208643e+62
0.0040050251256281,-1.8894472361809045,-21883.385960634558,2.681885310835456e+62
0.0040050251256281,-1.879396984924623,-21914.360206031542,2.657899857441415e+62
0.0040050251256281,-1.8693467336683416,-21945.33445142852,2.6341342662612587e+62
0.0040050251256281,-1.8592964824120604,-21976.308696825497,2.610586605530044e+62
0.0040050251256281,-1.849246231155779,-22007.282942222468,2.5872549574572137e+62
0.0040050251256281,-1.8391959798994972,-22038.257187619463,2.564137418199305e+62
0.0040050251256281,-1.829145728643216,-22069.231433016444,2.541232097829909e+62
0.0040050251256281,-1.8190954773869348,-22100.205678413444,2.5185371203091383e+62
0.0040050251256281,-1.809045226130653,-22131.179923810425,2.4960506234495658e+62
0.0040050251256281,-1.798994974874372,-22162.154169207395,2.4737707588819925e+62
0.0040050251256281,-1.7889447236180904,-22193.128414604394,2.451695692018708e+62
0.0040050251256281,-1.778894472361809,-22224.102660001372,2.4298236020147114e+62
0.0040050251256281,-1.7688442211055275,-22255.07690539836,2.4081526817285067e+62
0.0040050251256281,-1.7587939698492463,-22286.051150795338,2.386681137680275e+62
0.0040050251256281,-1.7487437185929648,-22326.688175598178,2.3605743875695274e+62
0.0040050251256281,-1.7386934673366834,-22434.96465624204,2.3016620491857425e+62
0.0040050251256281,-1.728643216080402,-22543.24113688594,2.2443827322621307e+62
0.0040050251256281,-1.7185929648241207,-22651.5176175298,2.188688638278135e+62
0.0040050251256281,-1.7085427135678393,-22759.794098173683,2.134533367611045e+62
0.0040050251256281,-1.6984924623115578,-22868.070578817547,2.081871882434639e+62
0.0040050251256281,-1.6884422110552764,-22976.347059461394,2.0306604702386416e+62
0.0040050251256281,-1.678391959798995,-23084.623540105305,1.9808567079876492e+62
0.0040050251256281,-1.6683417085427137,-23192.90002074915,1.9324194269373934e+62
0.0040050251256281,-1.6582914572864322,-23301.176501393027,1.8853086781271202e+62
0.0040050251256281,-1.6482412060301508,-23409.452982036924,1.8394856985537566e+62
0.0040050251256281,-1.6381909547738691,-23517.729462680796,1.7949128780419234e+62
0.0040050251256281,-1.628140703517588,-23626.005943324668,1.751553726814712e+62
0.0040050251256281,-1.6180904522613069,-23734.282423968532,1.7093728437693368e+62
0.0040050251256281,-1.608040201005025,-23842.5589046124,1.6683358854604533e+62
0.0040050251256281,-1.5979899497487438,-23950.835385256272,1.6284095357920275e+62
0.0040050251256281,-1.5879396984924623,-24059.111865900155,1.5895614764161217e+62
0.0040050251256281,-1.5778894472361809,-24167.388346544016,1.5517603578364458e+62
0.0040050251256281,-1.5678391959798996,-24275.664827187866,1.5149757712127202e+62
0.0040050251256281,-1.557788944723618,-24383.941307831756,1.4791782208602963e+62
0.0040050251256281,-1.5477386934673367,-24492.217788475635,1.44433909743855e+62
0.0040050251256281,-1.5376884422110553,-24600.49426911952,1.4104306518225384e+62
0.0040050251256281,-1.5276381909547738,-24708.770749763375,1.3774259696472566e+62
0.0040050251256281,-1.5175879396984926,-24817.047230407217,1.3452989465184229e+62
0.0040050251256281,-1.507537688442211,-24925.323711051144,1.3140242638780773e+62
0.0040050251256281,-1.4974874371859297,-25051.966867158517,1.2842833880900094e+62
0.0040050251256281,-1.4874371859296482,-25233.710049656576,1.2574096290442017e+62
0.0040050251256281,-1.4773869346733668,-25415.453232154607,1.2312311641628393e+62
0.0040050251256281,-1.4673366834170856,-25597.196414652608,1.2057285124160728e+62
0.0040050251256281,-1.457286432160804,-25778.93959715066,1.1808827086845764e+62
0.0040050251256281,-1.4472361809045229,-25960.68277964869,1.156675295699706e+62
0.0040050251256281,-1.4371859296482412,-26142.42596214671,1.133088315504524e+62
0.0040050251256281,-1.4271356783919598,-26324.169144644773,1.1101043005104667e+62
0.0040050251256281,-1.4170854271356783,-26505.912327142792,1.0877062642198467e+62
0.0040050251256281,-1.4070351758793969,-26687.655509640826,1.0658776916791732e+62
0.0040050251256281,-1.3969849246231156,-26869.398692138857,1.0446025297168376e+62
0.0040050251256281,-1.3869346733668342,-27051.141874636887,1.0238651770190923e+62
0.0040050251256281,-1.3768844221105527,-27232.885057134907,1.0036504740884808e+62
0.0040050251256281,-1.3668341708542715,-27414.628239632955,9.839436931269923e+61
0.0040050251256281,-1.3567839195979898,-27596.371422130986,9.647305278791574e+61
0.0040050251256281,-1.3467336683417086,-27778.11460462901,9.459970834703514e+61
0.0040050251256281,-1.3366834170854272,-27959.857787127035,9.277298662665504e+61
0.0040050251256281,-1.3266331658291457,-28141.600969625066,9.099157737835971e+61
0.0040050251256281,-1.3165829145728645,-28323.3441521231,8.925420846676161e+61
0.0040050251256281,-1.3065326633165828,-28505.087334621156,8.755964487670118e+61
0.0040050251256281,-1.2964824120603016,-28686.830517119157,8.590668773133991e+61
0.0040050251256281,-1.28643216080402,-28868.57369961718,8.429417332274703e+61
0.0040050251256281,-1.276381909547739,-29050.316882115236,8.272097215611963e+61
0.0040050251256281,-1.2663316582914574,-29232.060064613248,8.11859880089683e+61
0.0040050251256281,-1.2562814070351758,-29413.80324711132,7.968815700615786e+61
0.0040050251256281,-1.2462311557788943,-29917.380823130585,7.816026106697997e+61
0.0040050251256281,-1.236180904522613,-30957.34905501869,7.65655304372693e+61
0.0040050251256281,-1.2261306532663316,-31997.31728690674,7.502179115512458e+61
0.0040050251256281,-1.2160804020100502,-33037.28551879485,7.353244270543344e+61
0.0040050251256281,-1.2060301507537687,-34077.25375068292,7.209941329949045e+61
0.0040050251256281,-1.1959798994974875,-35117.22198257101,7.072350781187769e+61
0.0040050251256281,-1.185929648241206,-36157.1902144591,6.940468195140424e+61
0.0040050251256281,-1.1758793969849246,-37197.158446347195,6.814225766816982e+61
0.0040050251256281,-1.1658291457286432,-38237.12667823526,6.693509187830746e+61
0.0040050251256281,-1.1557788944723617,-39277.09491012334,6.578170818540657e+61
0.0040050251256281,-1.1457286432160805,-40317.063142011444,6.468039932264375e+61
0.0040050251256281,-1.135678391959799,-41357.0313738995,6.362930646286109e+61
0.0040050251256281,-1.1256281407035176,-42396.999605787605,6.26264802790655e+61
0.0040050251256281,-1.115577889447236,-43436.96783767569,6.166992762755956e+61
0.0040050251256281,-1.105527638190955,-44476.93606956376,6.075764692199339e+61
0.0040050251256281,-1.0954773869346734,-45516.90430145183,5.988765462747783e+61
0.0040050251256281,-1.085427135678392,-46556.87253333993,5.905800479686495e+61
0.0040050251256281,-1.0753768844221103,-47596.84076522802,5.826680316957232e+61
0.0040050251256281,-1.065326633165829,-48636.80899711606,5.751221703473785e+61
0.0040050251256281,-1.0552763819095476,-49676.77722900419,5.679248180840257e+61
0.0040050251256281,-1.0452261306532664,-50716.74546089224,5.610590507444063e+61
0.0040050251256281,-1.035175879396985,-51756.71369278032,5.545086868104686e+61
0.0040050251256281,-1.0251256281407035,-52796.68192466842,5.482582935880453e+61
0.0040050251256281,-1.015075376884422,-53836.6501565565,5.422931822735251e+61
0.0040050251256281,-1.0050251256281406,-54876.61838844458,5.365993947882884e+61
0.0040050251256281,-0.9949748743718594,-56176.70149035565,5.792800371571722e+61
0.0040050251256281,-0.984924623115578,-57736.89946228971,6.769162492049085e+61
0.0040050251256281,-0.9748743718592964,-59297.09743422376,7.83614640224207e+61
0.0040050251256281,-0.964824120603015,-60857.29540615787,8.993531581633934e+61
0.0040050251256281,-0.9547738693467336,-62417.49337809192,1.0240529970531723e+62
0.0040050251256281,-0.9447236180904524,-63977.69135002599,1.157585101418466e+62
0.0040050251256281,-0.9346733668341708,-65537.88932196004,1.2997767189548216e+62
0.0040050251256281,-0.9246231155778896,-67098.08729389412,1.4504178139029167e+62
0.0040050251256281,-0.914572864321608,-68658.28526582819,1.609267201269105e+62
0.0040050251256281,-0.9045226130653266,-70218.48323776228,1.776058303231608e+62
0.0040050251256281,-0.8944723618090451,-71778.68120969635,1.9505044635118889e+62
0.0040050251256281,-0.8844221105527639,-73338.87918163037,2.1323037834730485e+62
0.0040050251256281,-0.8743718592964824,-74899.07715356445,2.321143465786022e+62
0.0040050251256281,-0.864321608040201,-76459.2751254985,2.516703668396972e+62
0.0040050251256281,-0.8542713567839195,-78019.47309743258,2.718660884006374e+62
0.0040050251256281,-0.8442211055276381,-79579.67106936668,2.926690869060665e+62
0.0040050251256281,-0.8341708542713568,-81139.8690413007,3.140471152075351e+62
0.0040050251256281,-0.8241206030150754,-82700.06701323474,3.3596831545558165e+62
0.0040050251256281,-0.8140703517587939,-84260.26498516886,3.584013959390572e+62
0.0040050251256281,-0.8040201005025125,-85820.46295710292,3.813157761829272e+62
0.0040050251256281,-0.793969849246231,-87380.66092903698,4.046817037375046e+62
0.0040050251256281,-0.7839195979899498,-88940.85890097101,4.284703459423416e+62
0.0040050251256281,-0.7738693467336684,-90501.0568729051,4.5265385975205565e+62
0.0040050251256281,-0.7638190954773869,-92061.25484483919,4.772054424857536e+62
0.0040050251256281,-0.7537688442211055,-93621.45281677324,5.020993661222115e+62
0.0040050251256281,-0.743718592964824,-96291.61532985118,6.893554374765806e+62
0.0040050251256281,-0.7336683417085428,-99627.75656761535,1.05681934406185e+63
0.0040050251256281,-0.7236180904522613,-102963.8978053796,1.5335516336030333e+63
0.0040050251256281,-0.7135678391959799,-106300.03904314384,2.120734214412625e+63
0.0040050251256281,-0.7035175879396984,-109636.18028090804,2.8113997610456096e+63
0.0040050251256281,-0.693467336683417,-112972.3215186723,3.591118214286945e+63
0.0040050251256281,-0.6834170854271358,-116308.46275643645,4.439571507010532e+63
0.0040050251256281,-0.6733668341708543,-119644.6039942007,5.33263520513649e+63
0.0040050251256281,-0.6633165829145728,-122980.74523196495,6.24458361083552e+63
0.0040050251256281,-0.6532663316582914,-126316.88646972916,7.150109022134515e+63
0.0040050251256281,-0.64321608040201,-129653.0277074934,8.025954030367563e+63
0.0040050251256281,-0.6331658291457287,-132989.16894525758,8.852063380416103e+63
0.0040050251256281,-0.6231155778894473,-136325.3101830218,9.612247201051619e+63
0.0040050251256281,-0.6130653266331658,-139661.45142078606,1.0294400000542838e+64
0.0040050251256281,-0.6030150753768844,-142997.5926585503,1.089033688132206e+64
0.0040050251256281,-0.5929648241206029,-146333.73389631454,1.1395291457605831e+64
0.0040050251256281,-0.5829145728643217,-149669.87513407864,1.1807075588285202e+64
0.0040050251256281,-0.5728643216080402,-153006.0163718429,1.212484767407885e+64
0.0040050251256281,-0.5628140703517588,-156342.15760960718,1.234741444604427e+64
0.0040050251256281,-0.5527638190954773,-159678.2988473714,1.2471067125577928e+64
0.0040050251256281,-0.5427135678391959,-163014.44008513563,1.2487196446159838e+64
0.0040050251256281,-0.5326633165829147,-166350.58132289982,1.2380353398293175e+64
0.0040050251256281,-0.5226130653266332,-169686.722560664,1.2127889709794212e+64
0.0040050251256281,-0.5125628140703518,-173022.86379842824,1.1702504422935008e+64
0.0040050251256281,-0.5025125628140703,-176359.00503619254,1.1078539382907764e+64
0.0040050251256281,-0.4924623115577888,-176180.9013962689,1.1184623826675726e+64
0.0040050251256281,-0.4824120603015074,-174831.3827971161,1.1558292874168106e+64
0.0040050251256281,-0.4723618090452262,-173481.86419796327,1.1910099582107892e+64
0.0040050251256281,-0.4623115577889447,-172132.3455988105,1.2241462081625324e+64
0.0040050251256281,-0.4522613065326633,-170782.82699965767,1.255414478721768e+64
0.0040050251256281,-0.4422110552763818,-169433.30840050481,1.285015337800014e+64
0.0040050251256281,-0.4321608040201004,-168083.78980135202,1.3131635191095492e+64
0.0040050251256281,-0.4221105527638191,-166734.27120219922,1.3400789412014135e+64
0.0040050251256281,-0.4120603015075377,-165384.75260304642,1.3659790137240432e+64
0.0040050251256281,-0.4020100502512562,-164035.23400389362,1.391072406446326e+64
0.0040050251256281,-0.3919597989949748,-162685.7154047408,1.4155543346430496e+64
0.0040050251256281,-0.3819095477386933,-161336.196805588,1.4396033107534776e+64
0.0040050251256281,-0.3718592964824121,-159986.67820643517,1.4633792318525782e+64
0.0040050251256281,-0.3618090452261306,-158637.1596072824,1.4870226173901282e+64
0.0040050251256281,-0.3517587939698492,-157287.64100812955,1.5106547811275793e+64
0.0040050251256281,-0.3417085427135677,-155938.12240897675,1.534378712462772e+64
0.0040050251256281,-0.3316582914572863,-154588.60380982392,1.5582804512251802e+64
0.0040050251256281,-0.3216080402010051,-153239.08521067112,1.5824307617896563e+64
0.0040050251256281,-0.3115577889447236,-151889.56661151827,1.6068869421826407e+64
0.0040050251256281,-0.3015075376884422,-150540.0480123655,1.6316946374075847e+64
0.0040050251256281,-0.2914572864321607,-149190.5294132127,1.65688955991286e+64
0.0040050251256281,-0.2814070351758793,-147841.01081405987,1.6824990513080413e+64
0.0040050251256281,-0.271356783919598,-146491.4922149071,1.7085434463723447e+64
0.0040050251256281,-0.2613065326633166,-145141.97361575422,1.7350372222128607e+64
0.0040050251256281,-0.2512562814070351,-143792.45501660142,1.76198993192191e+64
0.0040050251256281,-0.2412060301507537,-143868.13041770525,1.7627470260097597e+64
0.0040050251256281,-0.2311557788944722,-144147.40496170285,1.7589496635660892e+64
0.0040050251256281,-0.221105527638191,-144426.67950570048,1.7543396014262582e+64
0.0040050251256281,-0.2110552763819095,-144705.95404969808,1.7489323267137956e+64
0.0040050251256281,-0.2010050251256281,-144985.22859369568,1.7427442213563578e+64
0.0040050251256281,-0.1909547738693466,-145264.5031376933,1.735792506202263e+64
0.0040050251256281,-0.1809045226130652,-145543.77768169093,1.7280951846235772e+64
0.0040050251256281,-0.170854271356784,-145823.05222568847,1.7196709858035794e+64
0.0040050251256281,-0.1608040201005025,-146102.3267696861,1.710539307900482e+64
0.0040050251256281,-0.1507537688442211,-146381.6013136837,1.7007201612706858e+64
0.0040050251256281,-0.1407035175879396,-146660.8758576813,1.690234111929374e+64
0.0040050251256281,-0.1306532663316582,-146940.1504016789,1.6791022254146375e+64
0.0040050251256281,-0.1206030150753769,-147219.42494567655,1.6673460112163197e+64
0.0040050251256281,-0.1105527638190955,-147498.6994896741,1.6549873679196424e+64
0.0040050251256281,-0.100502512562814,-147777.97403367172,1.642048529205707e+64
0.0040050251256281,-0.0904522613065326,-148057.24857766935,1.628552010841084e+64
0.0040050251256281,-0.0804020100502511,-148336.52312166692,1.614520558780054e+64
0.0040050251256281,-0.0703517587939699,-148615.79766566455,1.5999770984938593e+64
0.0040050251256281,-0.0603015075376884,-148895.07220966212,1.584944685630298e+64
0.0040050251256281,-0.050251256281407,-149174.34675365972,1.5694464581005117e+64
