wave,flux
4027.6379,2.9573573009221615e-08
4028.5381,2.960377985815491e-08
4029.4385,2.9580746508627393e-08
4030.3386,2.9513080821599016e-08
4031.239,2.9399752708945218e-08
4032.1391,2.9346811687723157e-08
4033.0393,2.9373337504067794e-08
4033.9396,2.942067468087317e-08
4034.8398,2.942870307481473e-08
4035.7402,2.943809551443503e-08
4036.6403,2.9471110420392545e-08
4037.5404,2.952325152871883e-08
4038.4408,2.958353196149737e-08
4039.341,2.957469202991934e-08
4040.2413,2.9503529371183697e-08
4041.1415,2.9472856179073848e-08
4042.0416,2.946901501179229e-08
4042.942,2.9481794567579033e-08
4043.8421,2.949707765933006e-08
4044.7425,2.940221785595007e-08
4045.6427,2.920723927389223e-08
4046.5428,2.9091400953812883e-08
4047.4432,2.9160627012105857e-08
4048.3433,2.9340168841765068e-08
4049.2437,2.9447114064297036e-08
4050.1438,2.94286406447292e-08
4051.044,2.939529453388668e-08
4051.9443,2.939427468115303e-08
4052.8445,2.9389407735933654e-08
4053.7449,2.9359418213155778e-08
4054.645,2.931716435071412e-08
4055.5451,2.9276456066039652e-08
4056.4455,2.927235187343779e-08
4057.3457,2.927954537648753e-08
4058.246,2.9263043114932106e-08
4059.1462,2.9241877217552113e-08
4060.0463,2.9247677356365245e-08
4060.9467,2.9306618161670644e-08
4061.8468,2.9345487320459645e-08
4062.7472,2.9264048747114905e-08
4063.6474,2.910114357843569e-08
4064.5475,2.8971820597208105e-08
4065.4479,2.8987886289810547e-08
4066.348,2.9095095587925563e-08
4067.2484,2.910767156769643e-08
4068.1485,2.9042135979073876e-08
4069.0487,2.9079739536851797e-08
4069.9491,2.919156415974016e-08
4070.8492,2.9195879526519955e-08
4071.7496,2.905924761057799e-08
4072.6497,2.8932929793539643e-08
4073.5499,2.8957965703970554e-08
4074.4502,2.9052493512791205e-08
4075.3504,2.9060914847198083e-08
4076.2508,2.8969537388660415e-08
4077.1509,2.8847699433047207e-08
4078.051,2.8739549108439563e-08
4078.9514,2.870760605034328e-08
4079.8516,2.876990934068447e-08
4080.7519,2.8839860176074033e-08
4081.6521,2.8875752388919145e-08
4082.5522,2.8874206569419335e-08
4083.4526,2.8812715000252826e-08
4084.3527,2.872053268556705e-08
4085.2531,2.8620541306464734e-08
4086.1532,2.8570216020323808e-08
4087.0534,2.8590853217970754e-08
4087.9538,2.8614355036301494e-08
4088.8539,2.8618493001400874e-08
4089.7543,2.8589249942307516e-08
4090.6544,2.8511410622707317e-08
4091.5546,2.8416628884329114e-08
4092.4549,2.8332277089317382e-08
4093.3551,2.8236378505649384e-08
4094.2555,2.815645434008128e-08
4095.1556,2.8090219858826136e-08
4096.0557,2.7985831538921635e-08
4096.9561,2.7843376292059992e-08
4097.8565,2.7721262510708842e-08
4098.7566,2.7597366530453073e-08
4099.6568,2.741347712034613e-08
4100.5569,2.7175238606433526e-08
4101.4571,2.6829973175624103e-08
4102.3577,2.6500593606864838e-08
4103.2578,2.646188244863823e-08
4104.158,2.670206664117359e-08
4105.0581,2.7000845646733668e-08
4105.9582,2.7221788846382954e-08
4106.8589,2.7341141001421813e-08
4107.759,2.7391714941940997e-08
4108.6591,2.746190562497944e-08
4109.5593,2.754062277870686e-08
4110.4594,2.7591038996463877e-08
4111.36,2.7637069762040986e-08
4112.2602,2.773527021367774e-08
4113.1603,2.7867682350546524e-08
4114.0605,2.7967618791681687e-08
4114.9606,2.8013784956714793e-08
4115.8612,2.8060195942635803e-08
4116.7614,2.8131836384052223e-08
4117.6615,2.81648928507293e-08
4118.5616,2.816603266150425e-08
4119.4618,2.8156057565171388e-08
4120.3624,2.817674400223879e-08
4121.2625,2.821351434584759e-08
4122.1627,2.8243355849444378e-08
4123.0628,2.8287638005785035e-08
4123.963,2.831401805882283e-08
4124.8636,2.8356448079384818e-08
4125.7637,2.843312058265444e-08
4126.6639,2.8469485247841027e-08
4127.564,2.845238150773536e-08
4128.4641,2.842757422080272e-08
4129.3648,2.8447497224861823e-08
4130.2649,2.8475060084038117e-08
4131.165,2.847342349121947e-08
4132.0652,2.8453037596208534e-08
4132.9653,2.839625091133474e-08
4133.8659,2.8353846785873718e-08
4134.7661,2.8362349326134748e-08
4135.6662,2.8408321083957074e-08
4136.5664,2.8505698198774678e-08
4137.4665,2.854971974940191e-08
4138.3671,2.8520563137175243e-08
4139.2673,2.852037638550474e-08
4140.1674,2.8534575717841904e-08
4141.0675,2.851443771905843e-08
4141.9677,2.8506664474004492e-08
4142.8683,2.8438180064324593e-08
4143.7684,2.827757571008498e-08
4144.6686,2.8184052093846333e-08
4145.5687,2.8268969544779755e-08
4146.4689,2.8425385181386274e-08
4147.3695,2.8481311920260125e-08
4148.2696,2.846065858481266e-08
4149.1698,2.8429103388704772e-08
4150.0699,2.8412428024249833e-08
4150.97,2.840449476409795e-08
4151.8707,2.8403735013482762e-08
4152.7708,2.8395194358870905e-08
4153.6709,2.8363848672356297e-08
4154.5711,2.8325657299134736e-08
4155.4712,2.828496714468868e-08
4156.3718,2.8261081402948085e-08
4157.272,2.8260163155126294e-08
4158.1721,2.82774465140617e-08
4159.0723,2.8318788876772246e-08
4159.9724,2.8361260781516516e-08
4160.873,2.8397041338412376e-08
4161.7732,2.8384430614626813e-08
4162.6733,2.834729053667073e-08
4163.5734,2.8314667010619105e-08
4164.4736,2.8298450747712383e-08
4165.3742,2.830129905670838e-08
4166.2743,2.829840292932896e-08
4167.1745,2.8282658554624643e-08
4168.0746,2.8263558064850337e-08
4168.9748,2.825853474254819e-08
4169.8754,2.82901268839536e-08
4170.7755,2.8294186599218627e-08
4171.6757,2.823510907598876e-08
4172.5758,2.8122054099936824e-08
4173.4759,2.801365960539634e-08
4174.3766,2.801008230968739e-08
4175.2767,2.806468361569513e-08
4176.1768,2.8115054832342823e-08
4177.077,2.8155530707981322e-08
4177.9771,2.812650626596513e-08
4178.8777,2.8040346746915667e-08
4179.7779,2.803701857311263e-08
4180.678,2.8118361280861226e-08
4181.5782,2.8158032042768384e-08
4182.4783,2.812355801144946e-08
4183.3789,2.8093030922596143e-08
4184.2791,2.8092773080569204e-08
4185.1792,2.8094503534967006e-08
4186.0793,2.810537797323738e-08
4186.9795,2.8075779344208185e-08
4187.8801,2.798722018951306e-08
4188.7802,2.795335905284783e-08
4189.6804,2.8004253083983077e-08
4190.5805,2.805770855918988e-08
4191.4807,2.807659021261276e-08
4192.3813,2.8059673710150053e-08
4193.2814,2.8078162413348178e-08
4194.1816,2.8129493625193918e-08
4195.0817,2.81071470463729e-08
4195.9818,2.8034578476546212e-08
4196.8825,2.7988219018921527e-08
4197.7826,2.7968973983594668e-08
4198.6827,2.7894108000592003e-08
4199.5829,2.78345398608606e-08
4200.483,2.787750477652153e-08
4201.3836,2.7936478609298387e-08
4202.2838,2.7889191580406898e-08
4203.1839,2.783822257884069e-08
4204.0841,2.7868610127849804e-08
4204.9842,2.789375688108928e-08
4205.8848,2.7882630840760695e-08
4206.785,2.789752020625352e-08
4207.6851,2.7921910379835032e-08
4208.5852,2.7920729484581248e-08
4209.4854,2.791468206122662e-08
4210.386,2.789550417092473e-08
4211.2861,2.787499733802581e-08
4212.1863,2.790598074951356e-08
4213.0864,2.7934481577851682e-08
4213.9866,2.7916896857093595e-08
4214.8872,2.788295656573445e-08
4215.7873,2.7789259100975057e-08
4216.6875,2.7665677970310063e-08
4217.5876,2.7670994713946692e-08
4218.4877,2.774984505046756e-08
4219.3884,2.7833198820169564e-08
4220.2885,2.7889538432248035e-08
4221.1886,2.788147214833553e-08
4222.0888,2.7874382153064318e-08
4222.9889,2.7858316067212837e-08
4223.8895,2.7824723978642677e-08
4224.7897,2.7757630654584402e-08
4225.6898,2.7636010286580886e-08
4226.59,2.745859133231474e-08
4227.4901,2.7295618600794615e-08
4228.3907,2.7362812751568477e-08
4229.2909,2.760464159331349e-08
4230.191,2.7745428380512358e-08
4231.0911,2.7770207484187494e-08
4231.9913,2.777863683101397e-08
4232.8919,2.7745869318175913e-08
4233.7921,2.763510094041834e-08
4234.6922,2.757687845190315e-08
4235.5923,2.7625027472008557e-08
4236.4925,2.7626965211782455e-08
4237.3931,2.7547581392923763e-08
4238.2932,2.7550739715590192e-08
4239.1934,2.760135262280828e-08
4240.0935,2.7614153533524756e-08
4240.9936,2.7645525801885184e-08
4241.8943,2.768655234466676e-08
4242.7944,2.766239634271645e-08
4243.6946,2.7593310883358247e-08
4244.5947,2.760129631787326e-08
4245.4948,2.76600354648361e-08
4246.3955,2.7638081803552597e-08
4247.2956,2.7524878662937914e-08
4248.1957,2.7438603187252324e-08
4249.0959,2.7423022844522958e-08
4249.996,2.739344936688051e-08
4250.8966,2.733807507778271e-08
4251.7968,2.7366644231669406e-08
4252.6969,2.7493206864616203e-08
4253.5971,2.756647520195264e-08
4254.4972,2.7522636204128132e-08
4255.3978,2.7447171639539163e-08
4256.298,2.7415730539891418e-08
4257.1981,2.7474844506555292e-08
4258.0982,2.7556689442281814e-08
4258.9984,2.752702249186193e-08
4259.899,2.7430698542785686e-08
4260.7991,2.7348290942594646e-08
4261.6993,2.7285372557827674e-08
4262.5994,2.729581895376918e-08
4263.4996,2.7393155118050984e-08
4264.4002,2.7491671788749503e-08
4265.3003,2.750279409397421e-08
4266.2005,2.7488753404013576e-08
4267.1006,2.7494635602152233e-08
4268.0007,2.744696255150333e-08
4268.9014,2.7370695000651096e-08
4269.8015,2.7330120877428704e-08
4270.7016,2.7281332849610043e-08
4271.6018,2.715849420764144e-08
4272.5019,2.7048335816714266e-08
4273.4026,2.7083193494171903e-08
4274.3027,2.7172370390126417e-08
4275.2028,2.7170305335252824e-08
4276.103,2.7169612236177958e-08
4277.0031,2.725360257085414e-08
4277.9037,2.7343182801709472e-08
4278.8039,2.7364025505418843e-08
4279.704,2.7292685734572122e-08
4280.6042,2.719711889963148e-08
4281.5043,2.716275942558612e-08
4282.4049,2.716258760111528e-08
4283.3051,2.7145822802381734e-08
4284.2052,2.7179438128918023e-08
4285.1053,2.7233925044445748e-08
4286.0055,2.7180538231710136e-08
4286.9061,2.709381063970612e-08
4287.8062,2.7067015580942796e-08
4288.7064,2.705913990657554e-08
4289.6065,2.6995597905320063e-08
4290.5067,2.687835813108551e-08
4291.4073,2.682398508998751e-08
4292.3074,2.6890520313333807e-08
4293.2076,2.699775097577417e-08
4294.1077,2.7045146149262795e-08
4295.0078,2.700034178046404e-08
4295.9085,2.694106735029653e-08
4296.8086,2.691056762903075e-08
4297.7087,2.686813278818293e-08
4298.6089,2.6800342857764396e-08
4299.509,2.6681699763801985e-08
4300.4097,2.6529514254634863e-08
4301.3098,2.6481464816553565e-08
4302.2099,2.6541011978709426e-08
4303.1101,2.6551996777633097e-08
4304.0102,2.655051509239506e-08
4304.9108,2.6629293328420022e-08
4305.811,2.6680732427268945e-08
4306.7111,2.66682835298281e-08
4307.6113,2.6612511414526203e-08
4308.5114,2.6501785223183082e-08
4309.412,2.642965032729911e-08
4310.3122,2.6472578365761876e-08
4311.2123,2.6525287660751334e-08
4312.1124,2.6512223483892986e-08
4313.0126,2.6493475613279227e-08
4313.9132,2.650147439605849e-08
4314.8133,2.6502294760658667e-08
4315.7135,2.6565513683634473e-08
4316.6136,2.6744300549986702e-08
4317.5138,2.6899195406424144e-08
4318.4144,2.6924265440291573e-08
4319.3145,2.6863797555738578e-08
4320.2147,2.6802952287776373e-08
4321.1148,2.6741117777113447e-08
4322.0149,2.6665490819879614e-08
4322.9156,2.661636270073658e-08
4323.8157,2.6510441850591216e-08
4324.7158,2.6332746503752305e-08
4325.616,2.6177102446684852e-08
4326.5161,2.608997713374377e-08
4327.4168,2.6137091747077117e-08
4328.3169,2.6296388080809263e-08
4329.217,2.6384549576502862e-08
4330.1172,2.6361213815293778e-08
4331.0173,2.627241649326605e-08
4331.9179,2.618759407006425e-08
4332.8181,2.6143260452027544e-08
4333.7182,2.6091633931289675e-08
4334.6184,2.59994413459118e-08
4335.5185,2.5915097299661922e-08
4336.4191,2.5835049570995112e-08
4337.3193,2.564807752318579e-08
4338.2194,2.5343679876557682e-08
4339.1195,2.5068197619105477e-08
4340.0197,2.481014621592746e-08
4340.9203,2.450737725384443e-08
4341.8204,2.4391527946616337e-08
4342.7206,2.4634775976492007e-08
4343.6207,2.50054362800242e-08
4344.5209,2.524379959923659e-08
4345.4215,2.5387570301722983e-08
4346.3216,2.55233259005045e-08
4347.2218,2.5632252998779074e-08
4348.1219,2.568994554722758e-08
4349.022,2.577033187861853e-08
4349.9227,2.586266563289168e-08
4350.8228,2.5890325277308872e-08
4351.723,2.5806426373105327e-08
4352.6231,2.568565148521602e-08
4353.5232,2.5696262582208118e-08
4354.4239,2.58840371606914e-08
4355.324,2.604863513635261e-08
4356.2241,2.6108567313410578e-08
4357.1243,2.6167655732351303e-08
4358.0244,2.621926982553538e-08
4358.925,2.6222375790504425e-08
4359.8252,2.6201365224325726e-08
4360.7253,2.6237857645324052e-08
4361.6255,2.633571144744915e-08
4362.5256,2.641013567435341e-08
4363.4262,2.642361307630479e-08
4364.3264,2.640292340106537e-08
4365.2265,2.64312244046206e-08
4366.1266,2.6514652159468604e-08
4367.0268,2.6528024697896646e-08
4367.9274,2.6465632459291478e-08
4368.8276,2.6420859477066555e-08
4369.7277,2.6444204537955784e-08
4370.6278,2.64795891989802e-08
4371.528,2.6490793280637278e-08
4372.4286,2.650247308488831e-08
4373.3287,2.6489493948812643e-08
4374.2289,2.643816613698184e-08
4375.129,2.635723248211667e-08
4376.0292,2.6294159165195173e-08
4376.9298,2.6324007187694153e-08
4377.8299,2.6437219787652444e-08
4378.7301,2.6517059225901216e-08
4379.6302,2.6527585765007902e-08
4380.5303,2.6522027055092068e-08
4381.431,2.6511261326426274e-08
4382.3311,2.6465510407809865e-08
4383.2312,2.632482071981572e-08
4384.1314,2.6109170137954744e-08
4385.0315,2.599155321589287e-08
4385.9322,2.6068209592781036e-08
4386.8323,2.6234500606376268e-08
4387.7324,2.6346815519345644e-08
4388.6326,2.6373978003014982e-08
4389.5327,2.6355886956964335e-08
4390.4333,2.6324663828881108e-08
4391.3335,2.63151351194091e-08
4392.2336,2.6337728786883258e-08
4393.1338,2.6375861505855725e-08
4394.0339,2.6370838517288023e-08
4394.9345,2.6296444333746117e-08
4395.8347,2.622303715188266e-08
4396.7348,2.62365524226772e-08
4397.6349,2.6334999685326602e-08
4398.5351,2.641338496086594e-08
4399.4357,2.6408044532337044e-08
4400.3359,2.6323923045122626e-08
4401.236,2.6223598395218338e-08
4402.1361,2.621458116948607e-08
4403.0363,2.6309147333768335e-08
4403.9369,2.635579570421389e-08
4404.837,2.624690669251177e-08
4405.7372,2.611226890040617e-08
4406.6373,2.6165244093318597e-08
4407.5375,2.630259549728727e-08
4408.4381,2.6312813561072363e-08
4409.3382,2.6240768514331388e-08
4410.2384,2.6252277002783302e-08
4411.1385,2.6322473769469162e-08
4412.0386,2.636115504167984e-08
4412.9393,2.6400965333011345e-08
4413.8394,2.642255794692683e-08
4414.7395,2.634779223081679e-08
4415.6397,2.6192424891601783e-08
4416.5398,2.60948705022619e-08
4417.4405,2.61152643529531e-08
4418.3406,2.615178702881678e-08
4419.2407,2.6181999568957535e-08
4420.1409,2.6236181363515067e-08
4421.041,2.629653736846045e-08
4421.9416,2.6311915523745323e-08
4422.8418,2.6259227940444995e-08
4423.7419,2.621699862392819e-08
4424.6421,2.62481585125566e-08
4425.5422,2.6267553444679606e-08
4426.4428,2.6232625897612034e-08
4427.343,2.6178808203680538e-08
4428.2431,2.6140149893381223e-08
4429.1432,2.6171618897909374e-08
4430.0434,2.6215936441899895e-08
4430.944,2.6197317346547137e-08
4431.8442,2.6175829793954383e-08
4432.7443,2.621104137158578e-08
4433.6444,2.6215721896781917e-08
4434.5446,2.6139389304147004e-08
4435.4452,2.6018814788853933e-08
4436.3453,2.596042392146476e-08
4437.2455,2.6024066063661874e-08
4438.1456,2.6133249109704087e-08
4439.0458,2.619567217920883e-08
4439.9464,2.6216203227590745e-08
4440.8465,2.620957710196354e-08
4441.7467,2.6149325753797356e-08
4442.6468,2.604777545766063e-08
4443.5469,2.5964123933320253e-08
4444.4476,2.5917027668746493e-08
4445.3477,2.5960035096195844e-08
4446.2479,2.6063522254686853e-08
4447.148,2.6102153052343195e-08
4448.0481,2.6061608955727937e-08
4448.9488,2.6028756170574376e-08
4449.8489,2.6049132173853568e-08
4450.749,2.602990762791726e-08
4451.6492,2.5985935467797243e-08
4452.5493,2.6028842926194936e-08
4453.4499,2.6072516144315233e-08
4454.3501,2.600947280393593e-08
4455.2502,2.5872866645356295e-08
4456.1504,2.578774111799382e-08
4457.0505,2.584084616249353e-08
4457.9511,2.5915896832809767e-08
4458.8513,2.5925831820419198e-08
4459.7514,2.5900648101263747e-08
4460.6516,2.587273460096845e-08
4461.5517,2.5860861280291707e-08
4462.4523,2.582565944320116e-08
4463.3525,2.58211923361023e-08
4464.2526,2.5866738433948996e-08
4465.1527,2.5890738277443256e-08
4466.0529,2.589061257528307e-08
4466.9535,2.58798212792282e-08
4467.8536,2.5850179935126022e-08
4468.7538,2.5784578194133864e-08
4469.6539,2.5721424097137684e-08
4470.5541,2.5707833217662944e-08
4471.4547,2.5754449917824236e-08
4472.3548,2.5833575432067915e-08
4473.255,2.5902330382437584e-08
4474.1551,2.592272713732145e-08
4475.0553,2.5927101598834503e-08
4475.9559,2.59288039989343e-08
4476.856,2.591183273389402e-08
4477.7562,2.5915014532513708e-08
4478.6563,2.591400384486345e-08
4479.5564,2.588267297416279e-08
4480.4571,2.5811302835947962e-08
4481.3572,2.568715098904097e-08
4482.2573,2.5571921617317672e-08
4483.1575,2.5575823526391778e-08
4484.0576,2.5676329564830795e-08
4484.9583,2.5789939393418162e-08
4485.8584,2.585324080192553e-08
4486.7585,2.5844642587007808e-08
4487.6587,2.583707207174945e-08
4488.5588,2.5818519563768192e-08
4489.4594,2.5752940870945048e-08
4490.3596,2.5716354141865396e-08
4491.2597,2.5727240556302166e-08
4492.1599,2.575385321745785e-08
4493.06,2.5777705727638958e-08
4493.9606,2.5786885419494964e-08
4494.8608,2.5760855159101072e-08
4495.7609,2.5709390560935334e-08
4496.6611,2.569605236472249e-08
4497.5612,2.5713799828171373e-08
4498.4618,2.572011409958945e-08
4499.362,2.5748347876494462e-08
4500.2621,2.5781650045996288e-08
4501.1622,2.5743935149522115e-08
4502.0624,2.5658028562888598e-08
4502.963,2.5632541938402594e-08
4503.8631,2.569467578227464e-08
4504.7633,2.5777883879166403e-08
4505.6634,2.5808037822352045e-08
4506.5636,2.5793407353286423e-08
4507.4642,2.5765081008545446e-08
4508.3643,2.5732578481462015e-08
4509.2645,2.5708816910081732e-08
4510.1646,2.5696679799357174e-08
4511.0648,2.5711989606959708e-08
4511.9654,2.5747153976459388e-08
4512.8655,2.5728197705487386e-08
4513.7657,2.5679353199377263e-08
4514.6658,2.565828167602286e-08
4515.5659,2.5625386175929898e-08
4516.4666,2.5603417603424417e-08
4517.3667,2.5603505511484584e-08
4518.2669,2.558755163381221e-08
4519.167,2.5566088768518678e-08
4520.0671,2.5565567700292417e-08
4520.9678,2.5579494535858267e-08
4521.8679,2.5565828109905093e-08
4522.768,2.550871313649676e-08
4523.6682,2.5434085681617175e-08
4524.5683,2.5417116405261556e-08
4525.4689,2.5460538272739375e-08
4526.3691,2.5467435819817658e-08
4527.2692,2.544665419006665e-08
4528.1694,2.5412836831447946e-08
4529.0695,2.5361816487585897e-08
4529.9701,2.5329650600882906e-08
4530.8703,2.5341282049287116e-08
4531.7704,2.5370612099691796e-08
4532.6706,2.540727096589316e-08
4533.5707,2.539719102060483e-08
4534.4713,2.529373164930532e-08
4535.3715,2.519974900961853e-08
4536.2716,2.521557409038437e-08
4537.1717,2.5333668764904567e-08
4538.0719,2.546400429970988e-08
4538.9725,2.5522917912410847e-08
4539.8727,2.5526551206421943e-08
4540.7728,2.5506755425724678e-08
4541.6729,2.5474062329524483e-08
4542.5731,2.5464552787588115e-08
4543.4737,2.5479782166059907e-08
4544.3738,2.545897048213019e-08
4545.274,2.5387270425575314e-08
4546.1741,2.5355153023408854e-08
4547.0743,2.5386405868992564e-08
4547.9749,2.5397161566114018e-08
4548.875,2.534102878379104e-08
4549.7752,2.521908652841279e-08
4550.6753,2.5134005147285203e-08
4551.5754,2.5207010436700272e-08
4552.4761,2.5326106278321502e-08
4553.3762,2.5339599704882603e-08
4554.2764,2.5287609486894436e-08
4555.1765,2.5239752566848193e-08
4556.0766,2.5208544660359328e-08
4556.9773,2.521570273544461e-08
4557.8774,2.5287628129968446e-08
4558.7775,2.5350123974856517e-08
4559.6777,2.5349712653789765e-08
4560.5778,2.5361768492838948e-08
4561.4785,2.5398316459993337e-08
