Age,Mass,margLike,Prob
0.0040050251256281,71081.86171827296,503.4505567906949,3.531142069592672e+62
0.0040050251256281,72745.98776536364,287.1998458034095,3.1203906202309454e+62
0.0040050251256281,74449.07333649692,65.88640246560817,2.745005310348366e+62
0.0040050251256281,76192.03052875614,-160.60829888553462,2.4046800808273797e+62
0.0040050251256281,77975.79279269578,-392.40555876474446,2.098028657460673e+62
0.0040050251256281,79801.31543225705,-629.6295175019286,1.8236070246108455e+62
0.0040050251256281,81669.57611638568,-872.4072217261551,1.580408270724321e+62
0.0040050251256281,83581.57540262827,-1120.868692406215,1.3681226496772606e+62
0.0040050251256281,85538.3372729866,-1375.1469944841,1.1872016583480101e+62
0.0040050251256281,87540.90968231631,-1635.378308138599,1.0385873349078025e+62
0.0040050251256281,89590.36511956614,-1901.702001717494,9.229765484521808e+61
0.0040050251256281,91687.80118215464,-2174.2607063769756,8.397154256806249e+61
0.0040050251256281,93834.34116379486,-2453.2003924685796,7.857774959522771e+61
0.0040050251256281,96031.13465608087,-2738.6704477144685,7.554934255875952e+61
0.0040050251256281,98279.35816415728,-3030.8237572127596,7.414497187418796e+61
0.0040050251256281,100580.21573680418,-3329.816785316156,7.362664270157115e+61
0.0040050251256281,102934.93961127168,-3635.809659427203,7.34317342185042e+61
0.0040050251256281,105344.79087321166,-3948.9662557554725,7.324853206830918e+61
0.0040050251256281,107811.06013205949,-4269.454287082384,7.297695993284157e+61
0.0040050251256281,110335.06821222624,-4597.445392580645,7.263104986445934e+61
0.0040050251256281,112918.16686047523,-4933.115229736738,7.225441927911024e+61
0.0040050251256281,115561.73946985645,-5276.643568425166,7.188103075009505e+61
0.0040050251256281,118267.20182059106,-5628.214387185278,7.153265859868289e+61
0.0040050251256281,121036.00283829964,-5988.015971751894,7.123387865312027e+61
0.0040050251256281,123869.6253699838,-6356.241015892979,7.103739983912804e+61
0.0040050251256281,126769.58697817229,-6733.086724607748,7.106768027371568e+61
0.0040050251256281,129737.44075366044,-7118.7549197409535,7.159973844971332e+61
0.0040050251256281,132774.77614727672,-7513.452148069704,7.318976928303261e+61
0.0040050251256281,135883.21982112236,-7917.389791920806,7.685700425262729e+61
0.0040050251256281,139064.4365197383,-8330.7841823776,8.427135053891787e+61
0.0040050251256281,142320.12996167009,-8753.856715137514,9.783244659247069e+61
0.0040050251256281,145652.04375190305,-9186.833969081647,1.204784471126906e+62
0.0040050251256281,149061.96231566014,-9629.947827620414,1.551302444682985e+62
0.0040050251256281,152551.7118540599,-10083.435602879892,2.0393275470633115e+62
0.0040050251256281,156123.16132215047,-10547.54016279588,2.6780868509054354e+62
0.0040050251256281,159778.2234298378,-11022.510061183033,3.4695042822552514e+62
0.0040050251256281,163518.8556662486,-11508.599670849318,4.4235249021096165e+62
0.0040050251256281,167347.06134807464,-12006.06931982678,5.573810051662307e+62
0.0040050251256281,171264.8906924606,-12515.185430791753,6.974620553169995e+62
0.0040050251256281,175274.4419150082,-13036.22066374885,8.662730576716137e+62
0.0040050251256281,179377.8623534893,-13569.454062055815,1.0586990420706184e+63
0.0040050251256281,183577.3496178634,-14115.171201866602,1.2535845657109881e+63
0.0040050251256281,187875.1527672209,-14673.664345073386,1.4116108364988105e+63
0.0040050251256281,192273.5735142776,-15245.232595828867,1.4835969634142964e+63
0.0040050251256281,196774.9674580727,-15830.182060733498,1.43007189561574e+63
0.0040050251256281,201381.74534552105,-16428.826012772384,1.2441695565881187e+63
0.0040050251256281,206096.3743625029,-17041.485059090446,9.626041307396246e+62
0.0040050251256281,210921.37945517935,-17668.487312695408,6.531431045169849e+62
0.0040050251256281,215859.3446822418,-18310.168568180594,3.8348895113010944e+62
0.0040050251256281,220912.91459881727,-18966.87248156142,1.9231173957728648e+62
0.0040050251256281,226084.7956727777,-19638.95075432263,8.13074965921943e+61
0.0040050251256281,231377.75773420223,-20326.763321773786,2.86055088205352e+61
0.0040050251256281,236794.63545877617,-21030.67854581479,8.263742079436818e+60
0.0040050251256281,242338.32988591568,-21751.07341221391,1.9335672056577123e+60
0.0040050251256281,248011.8099724387,-22488.333732504998,3.6126795085063393e+59
0.0040050251256281,253818.1141826046,-23242.85435061081,5.310824400480883e+58
0.0040050251256281,259760.35211538128,-24015.039354303965,6.048349346940134e+57
0.0040050251256281,265841.70616980846,-24805.302291618376,5.250569632656292e+56
0.0040050251256281,272065.43324935,-25614.06639232736,3.4155809414932743e+55
0.0040050251256281,278434.86650614475,-26441.764794606424,1.6353808411597558e+54
0.0040050251256281,284953.4171260982,-27288.84077700329,5.655409327132605e+52
0.0040050251256281,291624.57615576003,-28155.74799583791,1.384702659830337e+51
0.0040050251256281,298451.9163719754,-29042.950728160875,2.3506636068495224e+49
0.0040050251256281,305439.09419530263,-29950.924120399228,2.706287404378246e+47
0.0040050251256281,312589.8516482341,-30880.15444282433,2.064453573104266e+45
0.0040050251256281,319908.01835925475,-31831.1393499763,1.0182369412539218e+43
0.0040050251256281,327397.5136138218,-32804.388147185826,3.1645488191100776e+40
0.0040050251256281,335062.34845336044,-33800.42206333546,6.031385188890436e+37
0.0040050251256281,342906.6278234001,-34819.77453000684,6.851366915402205e+34
0.0040050251256281,350934.5527719985,-35862.99146716256,4.5015891913020335e+31
0.0040050251256281,359150.422699641,-36930.631575517255,1.6576288220594144e+28
0.0040050251256281,367558.6376618056,-38023.266635752545,3.3093636186378865e+24
0.0040050251256281,376163.7007254393,-39141.48181473762,3.45943412013755e+20
0.0040050251256281,384970.22038059775,-40285.87597891824,1.825430560725908e+16
0.0040050251256281,393982.9130085527,-41457.062015043615,467856137246.3567
0.0040050251256281,403206.6054076735,-42655.66715840102,5593505.827443553
0.0040050251256281,412646.2373784472,-43882.33332873523,29.896999616490334
0.0040050251256281,422306.8643690161,-45137.71747403229,6.832110890485627e-05
0.0040050251256281,432193.66018265294,-46422.49192235182,6.36937753450527e-11
0.0040050251256281,442311.9197486164,-47737.34474189566,2.3059797899355116e-17
0.0040050251256281,452667.061957886,-49082.98010950732,3.0785915753088914e-24
0.0040050251256281,463264.632565276,-50460.11868779746,1.4354080126972528e-31
0.0040050251256281,474110.3071594974,-51869.49801109901,2.207625537646496e-39
0.0040050251256281,485209.89420274814,-53311.87288045736,1.0547643276105446e-47
0.0040050251256281,496569.3381414728,-54788.015767869045,1.4699780278289534e-56
0.0040050251256281,508194.7225899414,-56298.717229983056,5.593263734932845e-66
0.0040050251256281,520092.2735883635,-57844.7863314879,5.420679499030125e-76
0.0040050251256281,532268.3629372799,-59427.05107841089,1.243947822167431e-86
0.0040050251256281,544729.5116100167,-61046.358861561515,6.26115093127582e-98
0.0040050251256281,557482.3932450257,-62703.576910355834,6.378136666470522e-110
0.0040050251256281,570533.8377199951,-64399.59275726687,1.2085508212347224e-122
0.0040050251256281,583890.8348096249,-66135.31471314716,3.898400162117868e-136
0.0040050251256281,597560.5379290428,-67911.67235368001,1.95057998235013e-150
0.0040050251256281,611550.2679648503,-69729.6170172183,1.3730805505239803e-165
0.0040050251256281,625867.5171958727,-71590.12231428015,1.2273785432432194e-181
0.0040050251256281,640519.9533056867,-73494.18464897084,1.2511258141079663e-198
0.0040050251256281,655515.4234890919,-75442.8237526128,1.2990940430178894e-216
0.0040050251256281,670861.9586547212,-77437.08322986854,1.220534753719072e-235
0.0040050251256281,686567.7777260399,-79478.03111764912,9.163066262124897e-256
0.0040050251256281,702641.2920430313,-81566.76045710662,4.824577987696173e-277
0.0040050251256281,719091.1098669455,-83704.38987901963,1.5536716895207482e-299
0.0040050251256281,735926.0409904969,-85892.06420288148,2.5e-323
0.0040050251256281,753155.1014560008,-88130.95505001521,0.0
0.0040050251256281,770787.5183839604,-90422.26147104122,0.0
0.0040050251256281,788832.7349147112,-92767.21058803666,0.0
0.0040050251256281,807300.4152657436,-95167.05825172695,0.0
0.0040050251256281,826200.4499074288,-97623.08971406368,0.0
0.0040050251256281,845542.9608599177,-100136.62031654886,0.0
0.0040050251256281,865338.3071140461,-102708.99619467341,0.0
0.0040050251256281,885597.0901791448,-105341.59499884683,0.0
0.0040050251256281,906330.1597607476,-108035.82663220711,0.0
0.0040050251256281,927548.6195712056,-110793.13400570121,0.0
0.0040050251256281,949263.8332763468,-113614.99381084478,0.0
0.0040050251256281,971487.4305813428,-116502.91731057152,0.0
0.0040050251256281,994231.3134590756,-119458.45114860017,0.0
0.0040050251256281,1017507.6625242984,-122483.17817774712,0.0
0.0040050251256281,1041328.943557034,-125578.71830763272,0.0
0.0040050251256281,1065707.914178694,-128746.7293722326,0.0
0.0040050251256281,1090657.630684497,-131988.90801774064,0.0
0.0040050251256281,1116191.4550358322,-135306.99061121614,0.0
0.0040050251256281,1142323.0620163465,-138702.75417050655,0.0
0.0040050251256281,1169066.4465555456,-142178.0173159389,0.0
0.0040050251256281,1196435.9312238502,-145734.64124429086,0.0
0.0040050251256281,1224446.1739031435,-149374.5307255674,0.0
0.0040050251256281,1253112.175636873,-153099.6351231095,0.0
0.0040050251256281,1282449.2886639466,-156911.9494375872,0.0
0.0040050251256281,1312473.22464071,-160813.51537543355,0.0
0.0040050251256281,1343200.063055414,-164806.42244229178,0.0
0.0040050251256281,1374646.2598396766,-168892.8090620623,0.0
0.0040050251256281,1406828.65618154,-173074.86372214617,0.0
0.0040050251256281,1439764.4875448796,-177354.8261455043,0.0
0.0040050251256281,1473471.392899947,-181734.98849015232,0.0
0.0040050251256281,1507967.424170009,-186217.6965767376,0.0
0.0040050251256281,1543271.055899177,-190805.35114485933,0.0
0.0040050251256281,1579401.1951465392,-195500.40913879627,0.0
0.0040050251256281,1616377.1916119475,-200305.38502333767,0.0
0.0040050251256281,1654218.8479988573,-205222.85213041908,0.0
0.0040050251256281,1692946.4306197772,-210255.44403728476,0.0
0.0040050251256281,1732580.6802500114,-215405.8559769151,0.0
0.0040050251256281,1773142.8232354831,-220676.84628147245,0.0
0.0040050251256281,1814654.5828606468,-226071.23785954373,0.0
0.0040050251256281,1857138.190982504,-231591.91970796397,0.0
0.0040050251256281,1900616.3999369885,-237241.84845903335,0.0
0.0040050251256281,1945112.4947241312,-243024.04996396118,0.0
0.0040050251256281,1990650.305478458,-248941.62091337566,0.0
0.0040050251256281,2037254.2202313568,-254997.7304957744,0.0
0.0040050251256281,2084949.1979722236,-261195.62209480137,0.0
0.0040050251256281,2133760.782015392,-267538.61502625915,0.0
0.0040050251256281,2183715.113680004,-274030.1063157879,0.0
0.0040050251256281,2234838.9462901214,-280673.57251815934,0.0
0.0040050251256281,2287159.659502645,-287472.57157916843,0.0
0.0040050251256281,2340705.273970637,-294430.7447411101,0.0
0.0040050251256281,2395504.466349918,-301551.8184928646,0.0
0.0040050251256281,2451586.584657044,-308839.6065656441,0.0
0.0040050251256281,2508981.6639867835,-316298.01197545475,0.0
0.0040050251256281,2567720.4425975857,-323931.0291133799,0.0
0.0040050251256281,2627834.378373629,-331742.74588479893,0.0
0.0040050251256281,2689355.6656722664,-339737.3458986875,0.0
0.0040050251256281,2752317.252565903,-347919.1107081742,0.0
0.0040050251256281,2816752.858487498,-356292.4221035474,0.0
0.0040050251256281,2882696.992289233,-364861.76445895166,0.0
0.0040050251256281,2950184.970723901,-373631.72713401855,0.0
0.0040050251256281,3019252.937358981,-382607.0069317203,0.0
0.0040050251256281,3089937.881933562,-391792.4106137752,0.0
0.0040050251256281,3162277.6601683795,-401192.8574749314,0.0
0.0055075376884422,31622.776601683792,5237.458181640586,7.248855549532212e+62
0.0055075376884422,32363.110140396715,5132.0372267289395,1.3094208376294398e+63
0.0055075376884422,33120.7759252766,5024.148219451516,2.1869608313997513e+63
0.0055075376884422,33896.17972850792,4913.733379241952,3.372439578081235e+63
0.0055075376884422,34689.73682197071,4800.733572809842,4.8035572660637186e+63
0.0055075376884422,35501.872199642195,4685.088282471514,6.338968612013512e+63
0.0055075376884422,36333.02080520441,4566.735573739472,7.802595073708443e+63
0.0055075376884422,37183.62776498083,4445.6120621530345,9.062607085873962e+63
0.0055075376884422,38054.14862632636,4321.6528793324105,1.0104397352916358e+64
0.0055075376884422,38945.04960159794,4194.791638238123,1.1056124721763493e+64
0.0055075376884422,39856.80781783776,4064.9603976169783,1.2158569156078888e+64
0.0055075376884422,40789.91157230091,3932.0896256158026,1.3707539894807565e+64
0.0055075376884422,41744.8605939659,3796.1081625432466,1.6001314594258864e+64
0.0055075376884422,42722.16631116739,3656.943182759798,1.9295110924983345e+64
0.0055075376884422,43722.35212549416,3514.5201556756547,2.3731197452400617e+64
0.0055075376884422,44745.9536921003,3368.7628058353675,2.9216163079879417e+64
0.0055075376884422,45793.51920657803,3219.593072068145,3.527597453560809e+64
0.0055075376884422,46865.609698547,3066.931065681735,4.100592991882646e+64
0.0055075376884422,47962.799332116985,2910.6950276775733,4.5253810927779324e+64
0.0055075376884422,49085.67571338431,2750.8012849643474,4.704162305899708e+64
0.0055075376884422,50234.84020512821,2587.164205546316,4.600197127809367e+64
0.0055075376884422,51410.90824887363,2419.696152662668,4.25122594372491e+64
0.0055075376884422,52614.50969449455,2248.3074378531433,3.742255904603693e+64
0.0055075376884422,53846.28913753371,2072.9062729248594,3.1620156163423967e+64
0.0055075376884422,55106.90626441898,1893.3987207946918,2.5774744394362477e+64
0.0055075376884422,56397.03620576279,1709.688645180638,2.035396172289378e+64
0.0055075376884422,57717.36989793168,1521.6776591155615,1.5716819550352914e+64
0.0055075376884422,59068.61445308131,1329.2650722554727,1.2104311315578812e+64
0.0055075376884422,60451.49353785448,1132.3478369542336,9.559063279769755e+63
0.0055075376884422,61866.74776094437,930.8204930758816,7.911308178737882e+63
0.0055075376884422,63315.13506973245,724.5751115147493,6.875897897212546e+63
0.0055075376884422,64797.431156211016,513.5012363934961,6.182002743416049e+63
0.0055075376884422,66314.42987240946,297.48582590782553,5.647030644016258e+63
0.0055075376884422,67866.94365554642,76.41319178627919,5.17832307742044e+63
0.0055075376884422,69455.80396313453,-149.8350626671804,4.740041068497922e+63
0.0055075376884422,71081.86171827296,-381.3801059813036,4.321961986291575e+63
0.0055075376884422,72745.98776536364,-618.3459434099793,3.922434441289264e+63
0.0055075376884422,74449.07333649692,-860.8594833439547,3.541926944906495e+63
0.0055075376884422,76192.03052875614,-1109.0506052773605,3.181244392802807e+63
0.0055075376884422,77975.79279269578,-1363.0522293653328,2.841162811024276e+63
0.0055075376884422,79801.31543225705,-1623.0003876102667,2.5223925081030715e+63
0.0055075376884422,81669.57611638568,-1889.0342967144425,2.225637952719007e+63
0.0055075376884422,83581.57540262827,-2161.2964326383435,1.9517517163917172e+63
0.0055075376884422,85538.3372729866,-2439.9326069044732,1.7020230125228347e+63
0.0055075376884422,87540.90968231631,-2725.0920446874457,1.4786131113468036e+63
0.0055075376884422,89590.36511956614,-3016.927464732522,1.285033962064032e+63
0.0055075376884422,91687.80118215464,-3315.5951611448872,1.1263435133840453e+63
0.0055075376884422,93834.34116379486,-3621.2550870938703,1.008486317544283e+63
0.0055075376884422,96031.13465608087,-3934.0709404767954,9.362126081130055e+62
0.0055075376884422,98279.35816415728,-4254.2102515882025,9.096294212818362e+62
0.0055075376884422,100580.21573680418,-4581.844472841802,9.207198445957068e+62
0.0055075376884422,102934.93961127168,-4917.149070592674,9.523268402507588e+62
0.0055075376884422,105344.79087321166,-5260.303619109301,9.816925870901746e+62
0.0055075376884422,107811.06013205949,-5611.491896745596,9.879768050585382e+62
0.0055075376884422,110335.06821222624,-5970.901984364324,9.598547178291074e+62
